ERROR 2018-10-23 16:32:17,341 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
ERROR 2018-10-28 11:21:08,432 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f0b77ff2a20>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 11:21:08,433 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
INFO 2018-10-28 11:21:13,981 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 200 6792
INFO 2018-10-28 11:21:14,055 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2018-10-28 11:21:14,057 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1131
INFO 2018-10-28 11:21:14,058 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-10-28 11:21:14,071 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1735
INFO 2018-10-28 11:21:14,081 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2018-10-28 11:21:14,086 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
INFO 2018-10-28 11:21:14,098 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-10-28 11:21:14,106 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2018-10-28 11:21:14,119 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2018-10-28 11:21:14,132 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2018-10-28 11:21:14,364 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2018-10-28 11:21:14,614 base 152 Not Found: /favicon.ico
WARNING 2018-10-28 11:21:14,615 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2973
ERROR 2018-10-28 11:22:40,257 units 60 code=None msg=None
INFO 2018-10-28 11:22:40,258 basehttp 124 "GET /oauth/qq/user/?code=E2DEE838FE09B04D3228742BE95D6DB4 HTTP/1.1" 200 29
INFO 2018-10-28 11:22:41,592 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 11:23:08,518 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 11:24:58,072 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 11:25:06,729 basehttp 124 "GET /oauth/qq/user/?code=FDD113634235212D82D0E0FB54695234 HTTP/1.1" 200 476
INFO 2018-10-28 11:25:08,825 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
ERROR 2018-10-28 11:26:28,407 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f325de811d0>] (1406, "Data too long for column 'openid' at row 1")
INFO 2018-10-28 11:28:30,650 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 200 6792
INFO 2018-10-28 11:28:44,450 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 11:28:58,684 basehttp 124 "GET /oauth/qq/user/?code=CF1E86BA7AE3C5FEA0CB0A6461E38D56 HTTP/1.1" 200 476
INFO 2018-10-28 11:29:00,863 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
ERROR 2018-10-28 11:29:55,132 exceptions 25 [<oauth.views.QoauthUserView object at 0x7fc7f402a358>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 11:30:10,782 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
INFO 2018-10-28 13:32:38,593 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 13:32:46,534 basehttp 124 "GET /oauth/qq/user/?code=5AABA461EC2385690ECE2A6EE5233ABF HTTP/1.1" 200 476
INFO 2018-10-28 13:32:49,346 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 13:33:24,019 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
ERROR 2018-10-28 13:34:28,571 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f6815e54320>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:34:37,915 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:34:43,980 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f6815e2dcc0>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:34:44,345 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:35:05,438 units 60 code=None msg=None
INFO 2018-10-28 13:35:05,443 basehttp 124 "GET /oauth/qq/user/?code=5AABA461EC2385690ECE2A6EE5233ABF HTTP/1.1" 200 29
INFO 2018-10-28 13:35:06,781 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 13:35:45,842 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 13:37:44,980 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 13:37:53,187 basehttp 124 "GET /oauth/qq/user/?code=46320DAE39171CB64FD345E251D8E15F HTTP/1.1" 200 476
INFO 2018-10-28 13:38:04,215 basehttp 124 "GET /sms_code/18729852254/ HTTP/1.1" 200 16
ERROR 2018-10-28 13:38:53,928 exceptions 25 [<oauth.views.QoauthUserView object at 0x7fbe6d2619e8>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:40:33,649 units 60 code=None msg=None
INFO 2018-10-28 13:40:33,653 basehttp 124 "GET /oauth/qq/user/?code=46320DAE39171CB64FD345E251D8E15F HTTP/1.1" 200 29
INFO 2018-10-28 13:40:40,277 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 13:40:47,210 basehttp 124 "GET /oauth/qq/user/?code=5648AABDFA38430B242DE03E97A380C0 HTTP/1.1" 200 476
INFO 2018-10-28 13:40:48,901 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
ERROR 2018-10-28 13:46:46,794 units 60 code=None msg=None
INFO 2018-10-28 13:46:46,796 basehttp 124 "GET /oauth/qq/user/?code=5648AABDFA38430B242DE03E97A380C0 HTTP/1.1" 200 29
INFO 2018-10-28 13:46:55,050 basehttp 124 "GET /oauth/qq/user/?code=47725A5B92672ED5D8FD339CC8164A38 HTTP/1.1" 200 476
INFO 2018-10-28 13:46:56,127 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 13:47:23,726 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
ERROR 2018-10-28 13:47:23,784 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f56717b23c8>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:23,785 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:26,296 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f56717b2c50>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:26,297 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:30,943 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f5671753ac8>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:30,944 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:40,227 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f5671759a20>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:40,229 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:42,176 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f567176c358>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:42,177 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:42,334 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f5671759358>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:47:42,336 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 13:47:44,242 units 60 code=None msg=None
INFO 2018-10-28 13:47:44,243 basehttp 124 "GET /oauth/qq/user/?code=47725A5B92672ED5D8FD339CC8164A38 HTTP/1.1" 200 29
WARNING 2018-10-28 13:47:45,417 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 400 25
INFO 2018-10-28 13:47:53,861 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 13:57:17,835 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 218
INFO 2018-10-28 13:57:29,450 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 218
INFO 2018-10-28 13:57:58,880 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-10-28 13:57:58,958 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 218
INFO 2018-10-28 13:59:03,807 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 13:59:11,689 basehttp 124 "GET /oauth/qq/user/?code=7B811BE8DE470EA39192463EE747D676 HTTP/1.1" 200 476
INFO 2018-10-28 13:59:12,828 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 13:59:54,643 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
ERROR 2018-10-28 13:59:54,733 exceptions 25 [<oauth.views.QoauthUserView object at 0x7f2b1c0bb668>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 13:59:54,734 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 14:01:35,078 units 60 code=None msg=None
INFO 2018-10-28 14:01:35,079 basehttp 124 "GET /oauth/qq/user/?code=7B811BE8DE470EA39192463EE747D676 HTTP/1.1" 200 29
INFO 2018-10-28 14:01:36,542 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 14:02:13,102 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 14:04:55,207 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 14:05:04,931 basehttp 124 "GET /oauth/qq/user/?code=B1315A506F0649F69FCB4E6B5A10D6B3 HTTP/1.1" 200 476
INFO 2018-10-28 14:05:06,145 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
ERROR 2018-10-28 14:05:40,664 exceptions 25 [<oauth.views.QoauthUserView object at 0x7fbab9c5a630>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 14:05:40,665 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
INFO 2018-10-28 14:12:16,596 basehttp 124 "GET /oauth/qq/user/?code=FBDA4E7BAFF0FC5483A1D80ACE54312A HTTP/1.1" 200 476
INFO 2018-10-28 14:12:18,282 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 14:12:44,612 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
ERROR 2018-10-28 14:12:44,716 exceptions 25 [<oauth.views.QoauthUserView object at 0x7fed2403a4a8>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 14:12:44,718 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
ERROR 2018-10-28 14:12:53,682 exceptions 25 [<oauth.views.QoauthUserView object at 0x7fed2401e3c8>] (1406, "Data too long for column 'openid' at row 1")
ERROR 2018-10-28 14:12:53,683 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 507 35
INFO 2018-10-28 14:17:47,561 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
ERROR 2018-10-28 14:17:56,619 exception 135 Internal Server Error: /oauth/qq/user/
Traceback (most recent call last):
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/views.py", line 40, in get
    oauth_user = OauthUser.objects.get(openid=openid)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/query.py", line 380, in get
    self.model._meta.object_name
oauth.models.DoesNotExist: OauthUser matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/views.py", line 43, in get
    access_token= oauth.generate_opnid_token(openid)
AttributeError: 'OAuthQQ' object has no attribute 'generate_opnid_token'
ERROR 2018-10-28 14:17:56,780 basehttp 124 "GET /oauth/qq/user/?code=2AF88E3574F043B8E49734F458D115F2 HTTP/1.1" 500 19179
ERROR 2018-10-28 14:18:47,683 units 60 code=None msg=None
INFO 2018-10-28 14:18:47,684 basehttp 124 "GET /oauth/qq/user/?code=2AF88E3574F043B8E49734F458D115F2 HTTP/1.1" 200 29
INFO 2018-10-28 14:18:51,668 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 14:19:31,296 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 14:20:43,111 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 14:20:54,365 basehttp 124 "GET /oauth/qq/user/?code=4B183630B589ABC49E2AFC6EAFBF7E07 HTTP/1.1" 200 233
INFO 2018-10-28 14:20:56,092 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
ERROR 2018-10-28 14:21:24,204 exception 135 Internal Server Error: /oauth/qq/user/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/views.py", line 62, in post
    qquser=oauth.save()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 214, in save
    self.instance = self.create(validated_data)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/serialers.py", line 74, in create
    return new_user
UnboundLocalError: local variable 'new_user' referenced before assignment
ERROR 2018-10-28 14:21:24,266 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 500 18710
ERROR 2018-10-28 14:21:30,758 exception 135 Internal Server Error: /oauth/qq/user/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/views.py", line 62, in post
    qquser=oauth.save()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 214, in save
    self.instance = self.create(validated_data)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/serialers.py", line 74, in create
    return new_user
UnboundLocalError: local variable 'new_user' referenced before assignment
ERROR 2018-10-28 14:21:30,780 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 500 18710
INFO 2018-10-28 14:22:38,754 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
ERROR 2018-10-28 14:22:52,123 exception 135 Internal Server Error: /oauth/qq/user/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/oauth/views.py", line 40, in get
    oauth_user = OauthUser.objects.get(openid=openid)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/query.py", line 384, in get
    (self.model._meta.object_name, num)
oauth.models.MultipleObjectsReturned: get() returned more than one OauthUser -- it returned 2!
ERROR 2018-10-28 14:22:52,245 basehttp 124 "GET /oauth/qq/user/?code=ECAA7BF122549CE8230DC186F467202C HTTP/1.1" 500 18923
ERROR 2018-10-28 14:27:23,849 units 60 code=None msg=None
INFO 2018-10-28 14:27:23,852 basehttp 124 "GET /oauth/qq/user/?code=ECAA7BF122549CE8230DC186F467202C HTTP/1.1" 200 29
INFO 2018-10-28 14:27:25,932 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 14:27:59,488 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
INFO 2018-10-28 14:27:59,502 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 57
INFO 2018-10-28 14:28:25,946 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 14:28:34,633 basehttp 124 "GET /oauth/qq/user/?code=50752E14EC86A8893BE9ED14FCFC1A1C HTTP/1.1" 200 233
INFO 2018-10-28 14:28:36,107 basehttp 124 "GET /sms_code/15829651274/ HTTP/1.1" 200 16
INFO 2018-10-28 14:29:03,378 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 213
INFO 2018-10-28 14:29:19,053 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 195
INFO 2018-10-28 14:29:28,526 basehttp 124 "GET /oauth/qq/user/?code=6656607C6F813D6CA3F611E9EDB9ABF2 HTTP/1.1" 200 218
INFO 2018-10-28 14:29:43,023 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
WARNING 2018-10-28 14:29:43,078 base 152 Not Found: /user/
WARNING 2018-10-28 14:29:43,080 basehttp 124 "GET /user/ HTTP/1.1" 404 2955
